"mean_pl","var_pl","mean_iartime","var_iartime","max_length","min_length","num_qosd","num_qosnull","num_other","num_up","num_down","type_of_traffic"
1171.46747614918,499951.647825075,0.00324840013012362,2.80227811563568e-05,3263,86,4528,79,5,2724,1888,"Videocall"
1218.94921875,516380.142761648,0.00292454659113107,2.77949008840587e-05,3258,86,5052,68,0,2791,2329,"Videocall"
1215.98944084473,477762.236086269,0.00359893759001439,2.44321208013858e-05,3264,150,4167,0,0,2030,2137,"Videocall"
1230.64031700874,533170.857187217,0.00304762357723576,1.89487273618343e-05,3263,138,4920,0,1,2436,2485,"Videocall"
1203.26897496088,468414.877941583,0.00293337859518684,1.99635114548768e-05,3264,86,5092,18,2,2912,2200,"Videocall"
1161.87281736668,442218.256419297,0.0035379879631815,2.25928508452252e-05,3263,138,4238,0,0,2336,1902,"Videocall"
1164.28362028851,489060.462943186,0.00348820363043983,2.20882981351901e-05,3264,150,4294,0,4,2593,1705,"Videocall"
1245.72698222489,498612.669553476,0.00299461466240511,2.14420614588873e-05,3263,138,5007,0,0,2944,2063,"Videocall"
1228.19243986254,539767.62310932,0.00322036519871107,2.09357282103788e-05,3253,138,4656,0,0,2318,2338,"Videocall"
1238.19113012157,556975.339502483,0.00337552082864219,2.10983216460189e-05,3252,150,4442,0,0,2145,2297,"Videocall"
1225.61982017201,511297.422394963,0.00293119100684263,1.98384022890928e-05,3252,138,5116,0,0,2795,2321,"Videocall"
1249.81595768129,514942.335389035,0.00330353813932979,2.29502187072499e-05,3264,138,4537,0,0,2574,1963,"Videocall"
1208.66465256798,500461.779891598,0.0034837708042771,2.45898361488007e-05,3253,138,4301,0,2,2437,1866,"Videocall"
1238.96672785681,532882.327329708,0.00344151342666971,2.25422876525398e-05,3252,138,4358,0,0,2479,1879,"Videocall"
1244.21615969582,562858.464199739,0.0028516345312797,1.83151053681223e-05,3240,150,5256,0,4,2861,2399,"Videocall"
1223.6504,540084.293438528,0.00300050950190038,1.95152165568789e-05,3240,86,4981,19,0,2728,2272,"Videocall"
1242.80545336507,537469.523831726,0.00324478874458876,2.17561764537323e-05,3254,138,4621,0,0,2505,2116,"Videocall"
1218.57158737217,480455.09749808,0.00333325928396708,2.27568429118561e-05,3258,138,4498,0,0,2414,2084,"Videocall"
1196.27276183235,459552.004864405,0.00285065532319392,1.84854866838073e-05,3263,150,5261,0,0,2786,2475,"Videocall"
1174.96141789245,467916.653600305,0.00361479136517126,2.36651563480359e-05,3254,138,4147,0,0,2397,1750,"Videocall"
1223.48453847942,494946.993074839,0.00348230232558141,2.53314132284224e-05,3216,140,4300,0,1,2346,1955,"Videocall"
1193.48628998754,489625.331102252,0.00311542052773737,2.01313256739081e-05,3264,138,4813,0,1,2422,2392,"Videocall"
1245.1184,511429.66681957,0.00342639940557842,2.64143972031115e-05,3264,150,4369,0,6,2564,1811,"Videocall"
1179.49131087749,494969.346544655,0.00321713690987126,1.88352694523697e-05,3252,138,4649,0,12,2360,2301,"Videocall"
1132.52330117019,503524.449918956,0.00307801129363447,1.73205914385565e-05,3254,86,4851,20,0,2677,2194,"Videocall"
1222.70825762164,520542.829045287,0.00302701191437804,2.01418854494706e-05,3263,150,4953,0,0,2773,2180,"Videocall"
1210.78921124207,535948.758550545,0.0033979190659714,2.2982575169204e-05,3239,138,4412,0,0,2289,2123,"Videocall"
1245.41421736159,513788.306962816,0.00341739972652691,2.43580597020258e-05,3263,138,4389,0,0,2119,2270,"Videocall"
1221.03358747167,538287.106662251,0.00308912324814512,2.08395101826927e-05,3253,138,4852,0,1,2759,2094,"Videocall"
1208.28816533437,519908.047989789,0.00292501872074881,1.90249738092816e-05,3242,138,5127,0,2,2910,2219,"Videocall"
1206.57795591182,489962.448020676,0.00300566586490279,1.95534663644908e-05,3251,138,4986,0,4,2911,2079,"Videocall"
1237.2133273703,533083.021356674,0.00335188391858644,2.18344051648236e-05,3262,138,4472,0,0,2629,1843,"Videocall"
1210.14991877466,526790.796460648,0.00348078156917362,2.33263574589026e-05,3251,138,4309,0,0,2322,1987,"Videocall"
1280.96479591837,519088.912258698,0.0038232322020924,3.16094618327359e-05,3251,138,3920,0,0,2157,1763,"Videocall"
1227.12491094752,474503.885581198,0.00356004536817102,2.53878324681458e-05,3252,138,4210,0,1,2467,1744,"Videocall"
1248.88621969862,480822.14672793,0.00327290563564874,2.49942663952754e-05,3253,138,4579,0,0,2316,2263,"Videocall"
1222.60266001663,502555.644208263,0.00311706692995217,2.22563412013482e-05,3254,138,4812,0,0,2766,2046,"Videocall"
1198.83451081139,527524.46147256,0.00320778158458246,2.28230190077469e-05,3192,138,4669,0,2,2219,2452,"Videocall"
1272.63901086203,555842.736970635,0.00346703652334719,2.6666990520274e-05,3258,150,4323,0,4,1868,2459,"Videocall"
1228.28953994049,518313.845405672,0.00342967765567765,2.72103633904462e-05,3262,138,4369,0,0,2210,2159,"Videocall"
1214.88963133641,498761.85714068,0.00345428439732656,2.65630458305848e-05,3251,138,4340,0,0,2161,2179,"Videocall"
