"number_of_packets","mean_pl","var_pl","mean_iartime","var_iartime","max_length","min_length","perc_qosd","perc_qosnull","perc_other","perc_sent","perc_rec","type_of_traffic"
26,176.115384615385,2554.34615384615,0.386713834919999,1.19429913936326,235,86,0.769230769230769,0.192307692307692,0.0384615384615385,0.769230769230769,0.230769230769231,"Instagram"
0,0,0,0,0,0,0,0,0,0,0,0,"Instagram"
378,918.666666666667,320171.24668435,0.0208453748965516,0.0219614440500808,1546,86,0.984126984126984,0.0158730158730159,0,0.317460317460317,0.682539682539683,"Instagram"
1066,1135.96904315197,216318.435660492,0.00708303870328639,0.00635380431818469,1374,86,0.99624765478424,0.00281425891181989,0.000938086303939962,0.188555347091932,0.811444652908068,"Instagram"
3147,1067.16841436289,247734.072708324,0.00289722953273998,0.000334422972119414,1374,86,0.997775659358119,0.00127105179536066,0.000953288846520496,0.223705115983476,0.776294884016524,"Instagram"
4810,1151.6158004158,211242.65252634,0.00197866005198586,0.000504730152269716,1546,86,0.999376299376299,0.000623700623700624,0,0.181912681912682,0.818087318087318,"Instagram"
3001,1207.08530489837,166863.551387315,0.00234656636366666,0.0019608793423502,1374,86,0.997334221926025,0.00199933355548151,0.000666444518493835,0.136954348550483,0.863045651449517,"Instagram"
4581,1208.43527614058,166877.98429244,0.00199095356899564,0.000126072957098646,1374,86,0.998690242305174,0.00130975769482646,0,0.129884304736957,0.870115695263043,"Instagram"
8324,1215.15953868333,159005.55089903,0.00102517995362249,3.9111029276017e-05,2300,138,0.99963959634791,0,0.000360403652090341,0.122897645362806,0.877102354637194,"Instagram"
6744,1226.46752669039,150405.847677346,0.00148257474150972,6.58318859903188e-05,1374,169,0.99985172004745,0,0.000148279952550415,0.122775800711744,0.877224199288256,"Instagram"
1945,1209.72442159383,164819.945622415,0.00509368972685187,0.01455076271301,1374,86,0.994344473007712,0.0051413881748072,0.00051413881748072,0.127506426735219,0.872493573264781,"Instagram"
1828,1049.26258205689,278229.425265798,0.00513106232950193,0.000978078981246221,1546,86,0.992888402625821,0.00711159737417943,0,0.24398249452954,0.75601750547046,"Instagram"
2052,1018.01656920078,283777.536536639,0.00483889222915652,0.000846237562979667,1374,86,0.983918128654971,0.0160818713450292,0,0.29775828460039,0.70224171539961,"Instagram"
2692,1046.25705794948,266720.718735005,0.00371451616387959,0.000453379651394338,1374,86,0.99925705794948,0.000742942050520059,0,0.283803863298663,0.716196136701337,"Instagram"
808,1016.13613861386,283987.867440833,0.0121076206121437,0.00710298652800704,1374,86,0.987623762376238,0.0123762376237624,0,0.242574257425743,0.757425742574257,"Instagram"
2304,1198.28645833333,168494.472834346,0.00377705458271819,0.00416738130935484,1374,86,0.996527777777778,0.00303819444444444,0.000434027777777778,0.149739583333333,0.850260416666667,"Instagram"
1142,903.674255691769,318739.732535598,0.00768242093251531,0.00246180828449504,1546,86,0.985989492119089,0.0122591943957968,0.00175131348511384,0.300350262697023,0.699649737302977,"Instagram"
422,674.900473933649,319929.553016402,0.0182303032090263,0.0165224695875422,1394,86,0.990521327014218,0.00947867298578199,0,0.459715639810427,0.540284360189573,"Instagram"
2650,851.930943396226,350941.62112595,0.00359997444582864,0.00100719629545074,1614,86,0.981509433962264,0.0184905660377358,0,0.381509433962264,0.618490566037736,"Instagram"
4098,870.00878477306,342644.393381437,0.00243815094190871,0.000533790506969866,1466,86,0.999023914104441,0.000488042947779405,0.000488042947779405,0.419960956564178,0.580039043435822,"Instagram"
5508,1071.33986928105,269216.843610806,0.0016897762682041,0.000259546182320706,1394,86,0.988198983297022,0.0118010167029775,0,0.241830065359477,0.758169934640523,"Instagram"
4700,1205.16680851064,166551.406942355,0.00204760256203447,0.000800389544601529,1394,86,0.996382978723404,0.00361702127659574,0,0.123191489361702,0.876808510638298,"Instagram"
7852,1228.80832908813,147799.585343941,0.00127140920659789,0.000503659211383492,1374,86,0.997580234335201,0.0021650534895568,0.000254712175241977,0.107870606214977,0.892129393785023,"Instagram"
3614,1226.4750968456,146813.998687716,0.00223708878162189,0.0019197865829045,1374,86,0.998616491422247,0.00110680686220255,0.000276701715550636,0.106806862202546,0.893193137797454,"Instagram"
2545,1071.50844793713,246672.834146372,0.00377258535102203,0.000786587780540987,1374,86,0.992534381139489,0.00746561886051081,0,0.20196463654224,0.79803536345776,"Instagram"
404,976.420792079208,300431.579318478,0.0233735098337469,0.0146039501976497,1374,86,0.977722772277228,0.0222772277227723,0,0.282178217821782,0.717821782178218,"Instagram"
