"mean_pl","var_pl","mean_iartime","var_iartime","max_length","min_length","num_qosd","num_qosnull","num_other","num_up","num_down","type_of_traffic"
1898.77742946708,1724418.80250784,0.0461470754716984,0.0633995976664738,3156,150,319,0,0,74,245,"Idle"
220.7,6578.82653061224,0.229097204081633,0.581661901700272,479,138,50,0,0,31,19,"Idle"
219.4,3080.89411764706,0.317552176470589,0.53917532009341,295,150,35,0,0,22,13,"Idle"
214.235294117647,4215.26352941176,0.2943355,0.641009572937855,415,138,51,0,0,28,23,"Idle"
241.413793103448,20768.8784029038,0.217284035087721,0.176967728300822,874,138,55,0,3,37,21,"Idle"
231.304347826087,12941.238647343,0.269643222222221,0.396699330818353,858,150,46,0,0,26,20,"Idle"
229.804347826087,9488.78309178744,0.23991442222222,0.322156877772887,567,138,46,0,0,26,20,"Idle"
342.854166666667,203932.231140351,0.119563284210527,0.147725817347098,3140,138,92,0,4,56,40,"Idle"
230.141304347826,87700.7160774009,0.123439648351649,0.144707204930138,2737,86,63,27,2,65,27,"Idle"
224.866666666667,2842.05057471264,0.372314103448275,0.865987880369915,268,150,30,0,0,20,10,"Idle"
227.463414634146,21154.8548780488,0.312987875000002,0.78098054543656,1066,138,41,0,0,25,16,"Idle"
593.481012658228,191573.35540409,0.146283615384615,0.161570590233381,1484,150,65,0,14,55,24,"Idle"
261.081081081081,75769.3905960755,0.158840287671234,0.405648964075601,1804,138,72,0,2,44,30,"Idle"
239.09375,14463.0069444444,0.171868428571427,0.157836933517545,669,140,63,0,1,40,24,"Idle"
254.916666666667,29322.7588652482,0.230053893617022,0.329366133950536,1098,138,48,0,0,29,19,"Idle"
1935.81697612732,1744237.30417913,0.0324439281914892,0.0470021828086606,3105,150,373,0,4,101,276,"Idle"
307.55421686747,216171.372024684,0.131855268292683,0.223802209445919,3140,138,83,0,0,49,34,"Idle"
232.571428571429,5574.78151260504,0.318071911764705,0.664845770899773,535,150,35,0,0,22,13,"Idle"
209.826086956522,3872.7690821256,0.269168244444447,0.417027367861386,415,138,46,0,0,27,19,"Idle"
208.681818181818,3647.4778012685,0.251237813953488,0.305733999337751,335,138,44,0,0,27,17,"Idle"
719.423913043478,951537.213927377,0.146943208791209,0.424468764707197,3020,138,92,0,0,46,46,"Idle"
218.5,5606.21111111111,0.241356688888891,0.333442744901441,447,140,43,0,3,31,15,"Idle"
2015.81775700935,1744598.55348603,0.0510518356807503,0.111592374031842,3020,138,214,0,0,53,161,"Idle"
283.909090909091,21927.2473572939,0.25254265116279,0.464006347761821,713,150,41,0,3,28,16,"Idle"
209.686274509804,4902.73960784314,0.217008700000001,0.310754897704027,447,138,51,0,0,33,18,"Idle"
214.9,4232.75897435897,0.330980743589745,0.536334026394548,447,138,40,0,0,23,17,"Idle"
203.928571428571,3205.67770034843,0.264094804878047,0.700891088018356,268,138,42,0,0,24,18,"Idle"
216.219512195122,3168.2256097561,0.342098625,0.728541251208626,282,138,41,0,0,24,17,"Idle"
171.68253968254,8409.96210957501,0.230928693548387,0.560924504976873,514,86,36,25,2,49,14,"Idle"
171.141025641026,5157.81102231102,0.186885116883116,0.174755679013905,351,86,56,21,1,56,22,"Idle"
210.692307692308,3242.9028340081,0.374574026315791,0.965584853027908,268,138,37,0,2,26,13,"Idle"
270.033898305085,18799.8609000584,0.186671465517242,0.177079911886149,713,138,56,0,3,34,25,"Idle"
211.65625,3243.00705645161,0.384549516129027,0.875661111946467,268,138,32,0,0,20,12,"Idle"
446.214285714286,428921.1563147,0.205836101449275,0.353538104612632,2716,138,70,0,0,41,29,"Idle"
287.537037037037,53264.9325646401,0.245580849056605,0.306387555528929,1242,138,54,0,0,28,26,"Idle"
326.592592592593,56835.7944444444,0.172870262499998,0.175965547526344,1231,138,81,0,0,38,43,"Idle"
1412.99078341014,1801625.2869517,0.0512490138888885,0.0523713479052026,3020,138,217,0,0,78,139,"Idle"
198.681818181818,3126.54756871036,0.255579372093021,0.393371816459605,268,138,42,0,2,30,14,"Idle"
214.555555555556,4833.88888888889,0.310226136363636,0.368427999155608,431,138,43,0,2,31,14,"Idle"
350.769230769231,77775.5552884615,0.222397281249997,0.313084061021383,1770,138,61,0,4,33,32,"Idle"
484.460674157303,437819.97854954,0.164881034090908,0.246400872873966,3156,138,89,0,0,43,46,"Idle"
698.454545454545,947257.262277952,0.164705034482759,0.251318552319905,2880,150,88,0,0,43,45,"Idle"
210.583333333333,3101.05,0.321019057142855,0.619271943196353,268,138,36,0,0,22,14,"Idle"
231.186046511628,19386.1550387597,0.339623666666669,0.714336633145822,991,138,43,0,0,27,16,"Idle"
222.22641509434,5900.44775036284,0.283316269230769,0.552986100705679,535,138,53,0,0,31,22,"Idle"
229.15,3893.51538461538,0.368141538461539,0.949735498116346,409,150,40,0,0,23,17,"Idle"
234,24834.0377358491,0.269839943396228,0.315239731582066,986,138,51,0,3,34,20,"Idle"
388.833333333333,223098.166666667,0.190535909090908,0.305875009283587,3140,150,74,0,4,48,30,"Idle"
210.846153846154,3245.08097165992,0.376069289473686,0.873300841597316,278,138,39,0,0,23,16,"Idle"
177.36231884058,8036.96973572037,0.210223338235293,0.244771939601758,514,86,42,24,3,51,18,"Idle"
218.394736842105,4170.19132290185,0.392686783783783,1.08165888595158,415,138,38,0,0,24,14,"Idle"
544.535211267606,175988.680885312,0.208775557142859,0.19567726285641,1484,138,60,0,11,49,22,"Idle"
265.805970149254,79695.249660787,0.216834121212121,0.43428427437619,1804,138,67,0,0,37,30,"Idle"
218.025641025641,4406.92037786775,0.375623105263158,0.76904095574702,431,138,39,0,0,24,15,"Idle"
223.302325581395,9575.12070874862,0.340049904761903,0.867999141660188,698,140,40,0,3,29,14,"Idle"
262.276923076923,20062.7971153846,0.230255593749998,0.379450645563986,713,138,61,0,4,37,28,"Idle"
224.657142857143,4421.29075630252,0.420447558823532,1.12147786872493,447,150,35,0,0,22,13,"Idle"
1932.32704402516,1778957.29964486,0.0450673059936912,0.121036745644812,3020,138,318,0,0,90,228,"Idle"
243.477272727273,25187.2785412262,0.332377069767438,0.760441174637131,929,138,44,0,0,28,16,"Idle"
218.789473684211,3474.60312944523,0.385940783783781,0.787803566851461,367,138,38,0,0,24,14,"Idle"
213.565217391304,3180.82898550725,0.316335066666665,0.844104479558727,268,138,46,0,0,28,18,"Idle"
216.272727272727,3086.20454545455,0.462837593750002,1.31581331841467,282,150,33,0,0,21,12,"Idle"
263.397260273973,93090.9372146119,0.19817486111111,0.243876960620739,2669,138,71,0,2,48,25,"Idle"
263.117647058824,21563.7058823529,0.21782052,0.388907097071298,713,138,46,0,5,33,18,"Idle"
221.029411764706,2765.30213903743,0.34086263636364,0.720579951053076,268,150,34,0,0,22,12,"Idle"
222.636363636364,9326.46934460888,0.31059839534884,0.626787187001371,615,138,44,0,0,27,17,"Idle"
335.052631578947,215741.836466165,0.194469714285715,0.233831831411043,3140,150,57,0,0,33,24,"Idle"
214.235294117647,7160.74352941176,0.286296820000002,0.494219717270424,635,138,51,0,0,30,21,"Idle"
239.022727272727,8786.76691331924,0.253597697674422,0.355034860466399,635,138,44,0,0,25,19,"Idle"
220.277108433735,88134.5442256832,0.175243219512196,0.211238444768161,2669,86,56,24,3,61,22,"Idle"
