"mean_pl","var_pl","mean_iartime","var_iartime","max_length","min_length","num_qosd","num_qosnull","num_other","num_up","num_down","type_of_traffic"
325.4185136897,38107.5726594068,0.0195181945169712,0.000496715375586895,926,86,667,89,11,399,368,"VoIP"
377.078638497653,43993.4920460877,0.0175392197414806,0.000611919970611494,939,86,812,36,4,462,390,"VoIP"
364.613776137761,40635.2201055508,0.0183697586206897,0.000616923510232661,777,86,797,4,12,390,423,"VoIP"
402.362533692722,41504.474329874,0.0201670256410258,0.000727044815124964,820,138,742,0,0,376,366,"VoIP"
381.249394673124,39741.8674238756,0.0181493321212121,0.000626848066477148,837,138,826,0,0,450,376,"VoIP"
514.528375733855,376796.231809112,0.0145987972575905,0.000533366252979409,3140,138,1019,0,3,591,431,"VoIP"
390.969738651994,43450.9550058545,0.0205262286501377,0.000633619020182134,837,138,727,0,0,352,375,"VoIP"
366.279279279279,38135.7756529092,0.0269295685920576,0.000898340921840836,1057,150,555,0,0,276,279,"VoIP"
362.600700525394,40029.6297538944,0.0262318473684212,0.000782000604062569,1212,138,568,0,3,283,288,"VoIP"
376.234636871508,42300.0940965563,0.0279637649253731,0.000760063232124139,728,138,534,0,3,271,266,"VoIP"
377.774137931034,94286.2856857841,0.0257052297063903,0.00084903504163386,2716,138,580,0,0,298,282,"VoIP"
370.583774250441,41492.2964147051,0.0263770053003534,0.000837319759134544,797,138,567,0,0,283,284,"VoIP"
395.694968553459,42099.5918486604,0.0235627212598426,0.000794782517992968,755,138,636,0,0,304,332,"VoIP"
378.12404287902,40936.3112768816,0.0229632438650305,0.000738054085367605,1260,138,653,0,0,310,343,"VoIP"
365.059352517986,39592.7262006611,0.0269640684684685,0.000822812507544106,820,138,556,0,0,288,268,"VoIP"
358.502722323049,38219.3340834846,0.0272244854545455,0.00080408054397319,837,138,551,0,0,279,272,"VoIP"
369.957407407407,41869.4323197966,0.0277283970315399,0.000816617622098467,857,140,538,0,2,281,259,"VoIP"
374.870337477798,45723.1842253307,0.0266281992882563,0.000801609403757116,1331,138,558,0,5,292,271,"VoIP"
387.689119170984,48312.7405561432,0.02588903633218,0.000815490782676379,1232,150,579,0,0,291,288,"VoIP"
587.201581027668,587773.717886679,0.0197410079155674,0.000653328453844267,3208,86,746,3,10,360,399,"VoIP"
1990.34741620112,1943830.22051026,0.00522834229828851,0.000235279299397859,3241,86,2843,21,0,823,2041,"VoIP"
333.70304975923,52501.2798459895,0.0239266125401929,0.000711964498263222,865,86,501,116,6,377,246,"VoIP"
439.417933130699,194873.360834687,0.0227627275494671,0.000748913992808245,3224,138,658,0,0,312,346,"VoIP"
391.620253164557,44380.7485469781,0.0210187154929577,0.000730494643225076,1275,138,711,0,0,342,369,"VoIP"
363.18878248974,35119.6465041321,0.0204755041095891,0.000688463859599855,765,138,731,0,0,385,346,"VoIP"
380.918421052632,38452.4307537619,0.0197365849802373,0.000665905012454309,769,138,754,0,6,381,379,"VoIP"
369.270588235294,37124.4384662766,0.0196037931937173,0.000658432330680709,781,138,765,0,0,417,348,"VoIP"
393.132137030995,54816.0985243472,0.0243868022875815,0.000639609875520618,1483,138,599,0,14,326,287,"VoIP"
376.295527156549,39461.5813239617,0.0239772927999999,0.000814653718627376,801,138,626,0,0,306,320,"VoIP"
385.276203966006,50206.3619010307,0.0211491333333331,0.000682742024834195,1804,150,706,0,0,351,355,"VoIP"
362.19,39606.8386310518,0.0250406110183641,0.000826454754843313,793,138,599,0,1,307,293,"VoIP"
377.332173913044,39283.9539281927,0.0259940139372823,0.000854157908355968,797,138,575,0,0,292,283,"VoIP"
362.788778877888,36322.7520061097,0.0247414214876033,0.000844241180578535,1121,138,606,0,0,309,297,"VoIP"
351.540412044374,31678.9630468141,0.0237797984126986,0.000639702783105758,741,138,625,0,6,329,302,"VoIP"
353.829268292683,37471.3983739837,0.0260704956369983,0.000749273393134978,825,138,574,0,0,293,281,"VoIP"
367.223203026482,38343.0549154852,0.0188731174242425,0.0007804662515704,1004,138,793,0,0,460,333,"VoIP"
392.405405405405,44826.2095885695,0.0238489888535032,0.000808702385411239,889,138,629,0,0,335,294,"VoIP"
367.510500807754,36980.2276403637,0.0241956391585762,0.000799209192885705,906,138,619,0,0,294,325,"VoIP"
355.57299270073,35795.9087391078,0.0273870237659965,0.000782461945173499,801,150,548,0,0,272,276,"VoIP"
384.014040561622,37962.1263650546,0.023420334375,0.000705282989055223,716,138,641,0,0,327,314,"VoIP"
367.728971962617,37482.9373496435,0.0233546973478938,0.00066409432975853,731,138,642,0,0,309,333,"VoIP"
324.598930481283,43899.9915383459,0.0199431526104418,0.000620489095298496,903,86,611,119,18,420,328,"VoIP"
343.679810725552,33893.3775696324,0.0236581469194314,0.00069672594983794,925,138,634,0,0,312,322,"VoIP"
352.762458471761,33875.0632804683,0.0248758136439268,0.000783407422405302,1449,138,602,0,0,315,287,"VoIP"
403.289556962025,142184.928702181,0.0237286941362916,0.000763203548228526,2716,138,632,0,0,338,294,"VoIP"
370.643185298622,38530.9384389181,0.022888634969325,0.000740423804195314,1029,138,653,0,0,349,304,"VoIP"
387.762108262108,41832.1073781452,0.0213547960057062,0.000812267915077051,820,138,702,0,0,356,346,"VoIP"
363.507692307692,33235.2580301055,0.0229497950693374,0.00076841542352122,748,138,650,0,0,344,306,"VoIP"
